Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
1325,Honest Thief,31220247,14163574,17056673,2020.csv,2020.0,0.4536663018713465,0.5463336981286535
1326,The Invisible Guest,31191910,0,31191910,2017.csv,2017.0,0.0,1.0
1327,My Dear Liar,31177968,90545,31087423,2019.csv,2019.0,0.0029041340987969455,0.997095865901203
1328,Mrs. Brown's Boys D'Movie,31116264,0,31116264,2014.csv,2014.0,0.0,1.0
1329,The Wild Goose Lake,31064835,12573,31052262,2019.csv,2019.0,0.0004047341632427792,0.9995952658367572
1330,The Strangers: Prey at Night,31039126,24586708,6452418,2018.csv,2018.0,0.7921198554366512,0.20788014456334886
1331,This Is Not What I Expected,30996615,337670,30658945,2017.csv,2017.0,0.010893770174581966,0.9891062298254181
1332,Priscilla,30947890,20960939,9986951,2023.csv,2023.0,0.677297838398676,0.32270216160132403
1333,Mrs. Harris Goes to Paris,30941750,10433915,20507835,2022.csv,2022.0,0.3372115345770682,0.6627884654229318
1334,Rise of the Legend,30932534,0,30932534,2014.csv,2014.0,0.0,1.0
1335,Billy Lynn's Long Halftime Walk,30930984,1738477,29192507,2016.csv,2016.0,0.05620503376161586,0.9437949662383841
1336,Pandora,30896701,0,30896701,2016.csv,2016.0,0.0,1.0
1337,Gintama 2: Rules are Made to be Broken,30896653,0,30896653,2018.csv,2018.0,0.0,1.0
1338,The Little Things,30842746,15342746,15500000,2021.csv,2021.0,0.4974507133703335,0.5025492866296665
1339,The Unholy,30832137,15532137,15300000,2021.csv,2021.0,0.5037645298475418,0.4962354701524581
1340,Attack on Titan Part 1,30810658,449523,30361135,2015.csv,2015.0,0.014589853939503662,0.9854101460604964
1341,Winter's Tale,30800231,12600231,18200000,2014.csv,2014.0,0.40909534087585253,0.5909046591241475
1342,Norm of the North,30734502,17062499,13672003,2016.csv,2016.0,0.5551578157993254,0.44484218420067456
1343,A Man Called Ove,30692889,3479315,27213574,2015.csv,2015.0,0.11335899334858963,0.8866410066514103
1344,When the Bough Breaks,30658387,29747603,910784,2016.csv,2016.0,0.9702925010373181,0.02970749896268189
1345,The Last Warrior,30618274,0,30618274,2017.csv,2017.0,0.0,1.0
1346,The Last Duel,30552111,10853945,19698166,2021.csv,2021.0,0.35526006697213164,0.6447399330278684
1347,Like a Boss,30399490,22169514,8229976,2020.csv,2020.0,0.7292725634541896,0.2707274365458105
1348,S Storm,30381402,0,30381402,2016.csv,2016.0,0.0,1.0
1349,The Way of the Bug,30355804,0,30355804,2018.csv,2018.0,0.0,1.0
1350,Nocturnal Animals,30311857,10663357,19648500,2016.csv,2016.0,0.3517883117487655,0.6482116882512345
1351,A Silent Voice: The Movie,30277098,310407,29966691,2016.csv,2016.0,0.0102522044880259,0.9897477955119741
1352,Tokyo MER,30239900,0,30239900,2023.csv,2023.0,0.0,1.0
1353,Far from the Madding Crowd,30229977,12236500,17993477,2015.csv,2015.0,0.40478032781831097,0.595219672181689
1354,Dune 2024 Re-release,30180165,0,30180165,2024.csv,2024.0,0.0,1.0
1355,When the Game Stands Tall,30138754,30127963,10791,2014.csv,2014.0,0.9996419560012335,0.0003580439987665051
1356,Clergy,30114115,0,30114115,2018.csv,2018.0,0.0,1.0
1357,Concrete Utopia,29992809,0,29992809,2023.csv,2023.0,0.0,1.0
1358,My Hero Academia: Heroes Rising,29971229,13304000,16667229,2019.csv,2019.0,0.4438923742499849,0.5561076257500152
1359,Reset 2017 Re-release,29949252,108970,29840282,2017.csv,2017.0,0.0036384881999724067,0.9963615118000276
1360,Keeping Up with the Joneses,29918745,14904426,15014319,2016.csv,2016.0,0.4981634757741342,0.5018365242258658
1361,Escape from Mogadishu,29902716,346271,29556445,2021.csv,2021.0,0.01157991802483761,0.9884200819751624
1362,The Bye Bye Man,29874280,22395806,7478474,2017.csv,2017.0,0.7496684773658143,0.2503315226341857
1363,Vikram,29837637,1770000,28067637,2022.csv,2022.0,0.05932105146262085,0.9406789485373791
1364,Draft Day,29824199,28842237,981962,2014.csv,2014.0,0.9670749916871195,0.03292500831288042
1365,The Disaster Artist,29820616,21120616,8700000,2017.csv,2017.0,0.7082555236283516,0.2917444763716484
1366,Ice,29806210,0,29806210,2018.csv,2018.0,0.0,1.0
1367,Jackie,29777777,13960394,15817383,2016.csv,2016.0,0.46881921373781527,0.5311807862621847
1368,The Swindlers,29721916,241916,29480000,2017.csv,2017.0,0.008139313764294335,0.9918606862357057
1369,Masterminds,29674699,17368022,12306677,2016.csv,2016.0,0.5852804774868988,0.4147195225131011
1370,Free Solo,29390279,17541090,11849189,2018.csv,2018.0,0.5968330549022689,0.4031669450977311
1371,Alibi.com,29370592,0,29370592,2017.csv,2017.0,0.0,1.0
1372,Mr. Holmes,29355203,17737646,11617557,2015.csv,2015.0,0.6042419805443008,0.3957580194556992
1373,Sword Art Online the Movie: Ordinal Scale,29322339,1522976,27799363,2017.csv,2017.0,0.05193910349375607,0.9480608965062439
1374,The Witches,29303571,203571,29100000,2020.csv,2020.0,0.006946969022990406,0.9930530309770096
1375,BTS: Yet to Come in Cinemas,29291883,8093270,21198613,2023.csv,2023.0,0.276297361968843,0.723702638031157
1376,Big Eyes,29253166,14482031,14771135,2014.csv,2014.0,0.495058586137309,0.504941413862691
1377,Fall In Love At First Kiss,29206238,0,29206238,2019.csv,2019.0,0.0,1.0
1378,Dark Figure of Crime,29176133,0,29176133,2018.csv,2018.0,0.0,1.0
1379,Flight Crew,29171110,0,29171110,2016.csv,2016.0,0.0,1.0
1380,Viking,29161298,0,29161298,2016.csv,2016.0,0.0,1.0
1381,The Unbearable Weight of Massive Talent,29116320,20300157,8816163,2022.csv,2022.0,0.6972088849140275,0.3027911150859724
1382,The Fatal Encounter,29060186,0,29060186,2014.csv,2014.0,0.0,1.0
1383,Tár,29048513,6773650,22274863,2022.csv,2022.0,0.23318405317339308,0.7668159468266069
1384,Pad Man,29045020,1670192,27374828,2018.csv,2018.0,0.057503558269197265,0.9424964417308027
1385,Book Club: The Next Chapter,29014267,17581565,11432702,2023.csv,2023.0,0.6059627492915812,0.3940372507084187
1386,Recep Ivedik 5,28952258,0,28952258,2017.csv,2017.0,0.0,1.0
1387,M.S. Dhoni: The Untold Story,28903047,1801550,27101497,2016.csv,2016.0,0.06233079854867897,0.937669201451321
1388,Mirai,28756961,812794,27944167,2018.csv,2018.0,0.028264252262260953,0.9717357477377391
1389,Judwaa 2,28733523,1431255,27302268,2017.csv,2017.0,0.04981133013170713,0.9501886698682929
1390,Bath Buddy,28700000,0,28700000,2020.csv,2020.0,0.0,1.0
1391,Master,28692230,0,28692230,2021.csv,2021.0,0.0,1.0
1392,The Fortress,28645448,252895,28392553,2017.csv,2017.0,0.008828453302598025,0.9911715466974019
1393,Love & Mercy,28641776,12551031,16090745,2015.csv,2015.0,0.43820714888629814,0.5617928511137019
1394,Maya the Bee Movie,28638603,0,28638603,2014.csv,2014.0,0.0,1.0
1395,Pokémon the Movie: Diancie and the Cocoon of Destruction,28595105,0,28595105,2014.csv,2014.0,0.0,1.0
1396,Scoob!,28588425,2188425,26400000,2020.csv,2020.0,0.07654933771272814,0.9234506622872719
1397,Flying Colors,28525563,0,28525563,2015.csv,2015.0,0.0,1.0
1398,Jawan,28499044,15198530,13300514,2023.csv,2023.0,0.5332996433143512,0.4667003566856488
1399,Ala Vaikunthapurramuloo,28477890,0,28477890,2020.csv,2020.0,0.0,1.0
1400,Anatomy of a Fall,28375951,4624453,23751498,2023.csv,2023.0,0.16297085514420293,0.837029144855797
1401,The Last Warrior: Root of Evil,28357398,0,28357398,2021.csv,2021.0,0.0,1.0
1402,Gully Boy,28299498,5566534,22732964,2019.csv,2019.0,0.19670080366796613,0.8032991963320338
1403,Fan,28240000,2300000,25940000,2016.csv,2016.0,0.08144475920679886,0.9185552407932012
1404,The Wish of the Fairy Fish,28218581,0,28218581,2023.csv,2023.0,0.0,1.0
1405,"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!",28110245,0,28110245,2016.csv,2016.0,0.0,1.0
1406,Triumph in the Skies,28085162,0,28085162,2015.csv,2015.0,0.0,1.0
1407,Welcome to Germany,28036021,0,28036021,2016.csv,2016.0,0.0,1.0
1408,The Brothers Grimsby,27979040,6874837,21104203,2016.csv,2016.0,0.24571382720779555,0.7542861727922044
1409,What Happened to Monday,27975429,0,27975429,2017.csv,2017.0,0.0,1.0
1410,The 33,27972023,12227722,15744301,2015.csv,2015.0,0.4371411392018375,0.5628588607981625
1411,Interstellar 2023 Re-release,27970920,0,27970920,2023.csv,2023.0,0.0,1.0
1412,Serial (Bad) Weddings 3,27963477,0,27963477,2022.csv,2022.0,0.0,1.0
1413,The Divine Move,27926871,136707,27790164,2014.csv,2014.0,0.004895177837860891,0.9951048221621391
1414,Monster Family,27890108,127259,27762849,2017.csv,2017.0,0.004562872255639885,0.9954371277443601
1415,The Beguiled,27869129,10709995,17159134,2017.csv,2017.0,0.3842960072415611,0.6157039927584389
1416,When Larry Meets Mary,27863090,0,27863090,2016.csv,2016.0,0.0,1.0
1417,The 355,27827745,14570455,13257290,2022.csv,2022.0,0.5235945276916977,0.4764054723083024
1418,Kim Ji-young: Born 1982,27696393,0,27696393,2019.csv,2019.0,0.0,1.0
1419,Default,27694043,203775,27490268,2018.csv,2018.0,0.007358080580722721,0.9926419194192773
1420,Bride Wars,27670000,0,27670000,2015.csv,2015.0,0.0,1.0
1421,One Cut of the Dead,27590180,52406,27537774,2018.csv,2018.0,0.0018994439325876091,0.9981005560674124
1422,Nicholas on Holiday,27567832,0,27567832,2014.csv,2014.0,0.0,1.0
1423,Grace of Monaco,27515247,0,27515247,2014.csv,2014.0,0.0,1.0
1424,The Happytime Murders,27506452,20706452,6800000,2018.csv,2018.0,0.7527852737968532,0.2472147262031468
1425,Toy Story 2023 Re-release,27503758,0,27503758,2023.csv,2023.0,0.0,1.0
1426,Yesterday Once More,27413790,0,27413790,2016.csv,2016.0,0.0,1.0
1427,Left Behind,27405896,14019924,13385972,2014.csv,2014.0,0.5115659783573578,0.48843402164264216
1428,Irrational Man,27391084,4030360,23360724,2015.csv,2015.0,0.14714131065422603,0.852858689345774
1429,Detective K: Secret of the Lost Island,27387870,185367,27202503,2015.csv,2015.0,0.006768215271943382,0.9932317847280566
1430,Midnight Sun,27365467,9561064,17804403,2018.csv,2018.0,0.34938428056060583,0.6506157194393942
1431,Pokémon: Mewtwo Strikes Back - Evolution,27347118,0,27347118,2019.csv,2019.0,0.0,1.0
1432,To the Fore,27267799,0,27267799,2015.csv,2015.0,0.0,1.0
1433,American Ultra,27262374,14440985,12821389,2015.csv,2015.0,0.5297038695162791,0.4702961304837209
1434,VIP Policeman,27222681,0,27222681,2018.csv,2018.0,0.0,1.0
1435,I Wish I Could Meet You Again on the Hill Where That Flower Blooms (2023),27118965,0,27118965,2023.csv,2023.0,0.0,1.0
1436,Joy of Fatherhood,27088817,0,27088817,2014.csv,2014.0,0.0,1.0
1437,My Neighbor Totoro 2018 Re-release,27083857,1144649,25939208,2018.csv,2018.0,0.042263145902741994,0.9577368540972581
1438,The Last Warrior: A Messenger of Darkness,27052365,0,27052365,2021.csv,2021.0,0.0,1.0
1439,Almost a Comedy,26990962,0,26990962,2019.csv,2019.0,0.0,1.0
1440,Total Dhamaal,26911995,2167632,24744363,2019.csv,2019.0,0.08054519926895051,0.9194548007310495
1441,CHIPS,26800152,18600152,8200000,2017.csv,2017.0,0.6940315860895118,0.3059684139104883
1442,The Faces of My Gene,26796279,0,26796279,2018.csv,2018.0,0.0,1.0
1443,The Night Owl,26719364,0,26719364,2022.csv,2022.0,0.0,1.0
1444,A Cure for Wellness,26620002,8106986,18513016,2017.csv,2017.0,0.3045449057441844,0.6954550942558156
1445,Missing Link,26565710,16649539,9916171,2019.csv,2019.0,0.626730435587831,0.3732695644121689
1446,American Underdog,26514814,26514814,0,2021.csv,2021.0,1.0,0.0
1447,Chaos Walking,26508132,13287908,13220224,2021.csv,2021.0,0.501276664836285,0.49872333516371503
1448,Renfield,26493921,17297895,9196026,2023.csv,2023.0,0.6529005276342449,0.34709947236575517
1449,No Manches Frida 2,26493648,9270920,17222728,2019.csv,2019.0,0.3499299152762957,0.6500700847237043
1450,A Hard Day,26488847,19004,26469843,2014.csv,2014.0,0.0007174340204388662,0.9992825659795611
1451,Emma.,26404660,10055355,16349305,2020.csv,2020.0,0.3808174390429568,0.6191825609570432
1452,Only the Brave,26351322,18343983,8007339,2017.csv,2017.0,0.6961314123063731,0.3038685876936269
1453,Twenty Two,26289378,46796,26242582,2017.csv,2017.0,0.0017800345067121785,0.9982199654932878
1454,Orange,26261536,0,26261536,2015.csv,2015.0,0.0,1.0
1455,Aloha,26250020,21067116,5182904,2015.csv,2015.0,0.8025561885286182,0.19744381147138174
1456,The Confidence Man JP,26228317,0,26228317,2019.csv,2019.0,0.0,1.0
1457,Triangle of Sadness,26214659,4608096,21606563,2022.csv,2022.0,0.17578317536001517,0.8242168246399848
1458,The Zookeeper's Wife,26152835,17571660,8581175,2017.csv,2017.0,0.6718835644395722,0.32811643556042774
1459,The Bride of Badrinath,26134309,1993259,24141050,2017.csv,2017.0,0.0762698183449197,0.9237301816550803
1460,Badhaai Ho,26125610,0,26125610,2018.csv,2018.0,0.0,1.0
1461,Top Five,26117471,25317471,800000,2014.csv,2014.0,0.9693691628871723,0.030630837112827655
1462,Hichki,26055222,330279,25724943,2018.csv,2018.0,0.012676115367583512,0.9873238846324165
1463,Iceman,26033917,7679,26026238,2014.csv,2014.0,0.0002949613767302093,0.9997050386232698
1464,The Courier,26001227,6613432,19387795,2021.csv,2021.0,0.25435076583116634,0.7456492341688337
1465,The Light Between Oceans,25975621,12545979,13429642,2016.csv,2016.0,0.48299053177592943,0.5170094682240706
1466,A Chinese Odyssey: Part 2 - Cinderella 2017 Re-release,25960664,0,25960664,2017.csv,2017.0,0.0,1.0
1467,Love Off the Cuff,25959989,0,25959989,2017.csv,2017.0,0.0,1.0
1468,The Confidence Man JP: The Movie,25958189,0,25958189,2019.csv,2019.0,0.0,1.0
1469,White Boy Rick,25957482,24011188,1946294,2018.csv,2018.0,0.925019922964793,0.07498007703520704
1470,Meet Miss Anxiety,25948636,0,25948636,2014.csv,2014.0,0.0,1.0
1471,Champions,25923184,0,25923184,2018.csv,2018.0,0.0,1.0
1472,"Paul, Apostle of Christ",25915966,17560475,8355491,2018.csv,2018.0,0.6775929170458087,0.32240708295419124
1473,Huevos: Little Rooster's Egg-cellent Adventure,25892561,9080818,16811743,2015.csv,2015.0,0.3507114649647827,0.6492885350352172
1474,Dügün Dernek 2: Sünnet,25836668,0,25836668,2015.csv,2015.0,0.0,1.0
1475,Leap,25818882,83074,25735808,2020.csv,2020.0,0.00321756767004861,0.9967824323299513
1476,"The Gangster, the Cop, the Devil",25775371,216494,25558877,2019.csv,2019.0,0.008399258346271718,0.9916007416537282
1477,A Beautiful Planet,25730120,15650615,10079505,2016.csv,2016.0,0.6082604744944835,0.3917395255055165
1478,Father Figures,25701244,17501244,8200000,2017.csv,2017.0,0.6809492956838976,0.3190507043161024
1479,Fireworks,25672406,525280,25147126,2017.csv,2017.0,0.020460879280266915,0.979539120719733
1480,"Love, Rosie",25574387,20431,25553956,2014.csv,2014.0,0.0007988852284123173,0.9992011147715877
1481,Mr. Donkey,25537759,356255,25181504,2016.csv,2016.0,0.013950127730471574,0.9860498722695284
1482,Look Who's Back,25513752,0,25513752,2015.csv,2015.0,0.0,1.0
1483,Calendar Girls,25433615,0,25433615,2022.csv,2022.0,0.0,1.0
1484,Money,25403753,0,25403753,2017.csv,2017.0,0.0,1.0
1485,Leap! 2017 Re-release,25376094,21858070,3518024,2017.csv,2017.0,0.8613646371265806,0.13863536287341938
1486,Keys to the Heart,25375866,75134,25300732,2018.csv,2018.0,0.0029608447648643795,0.9970391552351356
1487,Serial Teachers 2,25364150,0,25364150,2015.csv,2015.0,0.0,1.0
1488,A Haunted House 2,25358716,17329486,8029230,2014.csv,2014.0,0.6833739531607199,0.31662604683928003
1489,Bob Marley: One Love,25321205,25321205,0,2024.csv,2024.0,1.0,0.0
1490,And So It Goes,25312387,15160801,10151586,2014.csv,2014.0,0.5989478985130877,0.40105210148691234
1491,Bodies at Rest,25293853,0,25293853,2019.csv,2019.0,0.0,1.0
1492,Spencer,25246967,7086632,18160335,2021.csv,2021.0,0.2806924095080411,0.7193075904919589
1493,Born in China,25081168,13873211,11207957,2016.csv,2016.0,0.5531325734112542,0.4468674265887458
1494,Race,25070261,19206207,5864054,2016.csv,2016.0,0.7660952153629353,0.2339047846370646
1495,Call of Heroes,25040561,0,25040561,2016.csv,2016.0,0.0,1.0
1496,Free State of Jones,25035950,20810036,4225914,2016.csv,2016.0,0.8312061655339622,0.16879383446603785
1497,Gravity 2023 Re-release (10th Anniversary),24981634,0,24981634,2023.csv,2023.0,0.0,1.0
1498,Whiskey Tango Foxtrot,24972139,23083334,1888805,2016.csv,2016.0,0.924363507667485,0.07563649233251504
1499,Booksmart,24959607,22680962,2278645,2019.csv,2019.0,0.9087066955821861,0.09129330441781396
1500,Gravity 2020 Re-release,24857244,0,24857244,2020.csv,2020.0,0.0,1.0
1501,Past Lives,24830476,11331983,13498493,2023.csv,2023.0,0.4563739736604324,0.5436260263395676
1502,The Kashmir Files,24821898,1485000,23336898,2022.csv,2022.0,0.059826206682502686,0.9401737933174973
1503,Wild City,24817852,34866,24782986,2015.csv,2015.0,0.0014048758127818636,0.9985951241872182
1504,Super 30,24701637,2269878,22431759,2019.csv,2019.0,0.09189180457959123,0.9081081954204088
1505,Soulmate,24684439,0,24684439,2016.csv,2016.0,0.0,1.0
1506,The Death of Stalin,24646055,8047856,16598199,2017.csv,2017.0,0.32653728963925466,0.6734627103607453
1507,The Snow Queen 3: Fire and Ice,24644317,0,24644317,2016.csv,2016.0,0.0,1.0
1508,God's Not Dead 2,24487848,20774575,3713273,2016.csv,2016.0,0.8483626245964937,0.15163737540350627
1509,Skyfire,24444590,1105,24443485,2019.csv,2019.0,4.5204276283627584e-05,0.9999547957237164
1510,The 8-Year Engagement,24425963,0,24425963,2017.csv,2017.0,0.0,1.0
1511,Stan & Ollie,24420923,5470235,18950688,2018.csv,2018.0,0.22399788083357866,0.7760021191664214
1512,Hero,24392492,0,24392492,2022.csv,2022.0,0.0,1.0
1513,The Witch: Part 1 - The Subversion,24340302,0,24340302,2018.csv,2018.0,0.0,1.0
1514,The Accidental Detective 2: In Action,24243825,179045,24064780,2018.csv,2018.0,0.0073851795250955655,0.9926148204749045
1515,Camping 3,24224579,0,24224579,2016.csv,2016.0,0.0,1.0
1516,Jolly LLB 2,24214186,1654254,22559932,2017.csv,2017.0,0.06831755566757437,0.9316824443324256
1517,The Founder,24121245,12786053,11335192,2016.csv,2016.0,0.5300743390318369,0.46992566096816313
1518,Start-Up,24106579,0,24106579,2019.csv,2019.0,0.0,1.0
1519,Bad Santa 2,24079268,17782178,6297090,2016.csv,2016.0,0.7384849904905747,0.2615150095094253
1520,Kung Fu Jungle,24070765,129784,23940981,2014.csv,2014.0,0.0053917688116684286,0.9946082311883315
1521,The Father,24043318,2122771,21920547,2020.csv,2020.0,0.08828943659107283,0.9117105634089272
1522,I Can Speak,24024444,63239,23961205,2017.csv,2017.0,0.0026322773588433514,0.9973677226411567
1523,Harry Potter and the Chamber of Secrets 2022 Re-release,24006144,0,24006144,2022.csv,2022.0,0.0,1.0
1524,Killing for the Prosecution,23929620,0,23929620,2018.csv,2018.0,0.0,1.0
1525,Spirits' Homecoming,23857217,125616,23731601,2016.csv,2016.0,0.0052653249538703525,0.9947346750461297
1526,Pinocchio,23841090,1831718,22009372,2019.csv,2019.0,0.07683029593026158,0.9231697040697384
1527,Silence,23834809,7100177,16734632,2016.csv,2016.0,0.2978910802264033,0.7021089197735967
1528,A Rainy Day in New York,23805899,0,23805899,2019.csv,2019.0,0.0,1.0
1529,Pokémon the Movie: The Power of Us,23740788,789170,22951618,2018.csv,2018.0,0.0332411038757433,0.9667588961242567
1530,The Peanut Butter Falcon,23712090,20457151,3254939,2019.csv,2019.0,0.862730826342174,0.13726917365782604
